url_path,views_total,views_unique
/exmergo/dex,466,136
/exmergo/dex/pulls,192,4
/exmergo/dex/issues,103,3
/exmergo/dex/branches,35,5
/exmergo/dex/actions,24,2
/exmergo/dex/stargazers,21,1
/exmergo/dex/pull/98,16,2
/exmergo/dex/pull/68,14,2
/exmergo/dex/releases,14,1
/exmergo/dex/pull/58,12,2
