url_path,views_total,views_unique
/exmergo/dex,437,111
/exmergo/dex/pulls,141,4
/exmergo/dex/issues,89,3
/exmergo/dex/actions,32,2
/exmergo/dex/releases,29,1
/exmergo/dex/branches,24,5
/exmergo/dex/stargazers,20,1
/exmergo/dex/releases/new,16,1
/exmergo/dex/pull/68,14,2
/exmergo/dex/pull/58,12,2
