url_path,views_total,views_unique
/exmergo/dex/pulls,352,4
/exmergo/dex,191,46
/exmergo/dex/issues,155,6
/exmergo/dex/actions,21,2
/exmergo/dex/pull/422,19,2
/exmergo/dex/pull/385,17,3
/exmergo/dex/pull/395,17,3
/exmergo/dex/pull/394,17,2
/exmergo/dex/pull/381,13,2
/exmergo/dex/pull/393,13,2
