url_path,views_total,views_unique
/exmergo/dex/pulls,359,5
/exmergo/dex,192,46
/exmergo/dex/issues,156,6
/exmergo/dex/actions,24,3
/exmergo/dex/pull/422,19,2
/exmergo/dex/pull/385,17,3
/exmergo/dex/pull/395,17,3
/exmergo/dex/pull/394,17,2
/exmergo/dex/pull/381,13,2
/exmergo/dex/pull/393,13,2
