url_path,views_total,views_unique
/exmergo/dex,419,105
/exmergo/dex/pulls,103,3
/exmergo/dex/issues,68,2
/exmergo/dex/releases,44,1
/exmergo/dex/actions,36,2
/exmergo/dex/branches,21,4
/exmergo/dex/stargazers,20,1
/exmergo/dex/releases/new,18,1
/exmergo/dex/pull/68,14,2
/exmergo/dex/pull/58,12,2
