url_path,views_total,views_unique
/exmergo/dex,472,131
/exmergo/dex/pulls,179,4
/exmergo/dex/issues,98,3
/exmergo/dex/actions,29,2
/exmergo/dex/branches,27,5
/exmergo/dex/releases,22,1
/exmergo/dex/stargazers,22,1
/exmergo/dex/pull/98,16,2
/exmergo/dex/pull/68,14,2
/exmergo/dex/releases/new,14,1
