url_path,views_total,views_unique
/exmergo/dex,311,93
/exmergo/dex/pulls,311,6
/exmergo/dex/issues,158,5
/exmergo/dex/branches,40,3
/exmergo/dex/pull/118,23,3
/exmergo/dex/tree/github-repo-stats,21,1
/exmergo/dex/blob/github-repo-stats/exmergo/dex/latest-report/report.pdf,19,1
/exmergo/dex/actions,17,2
/exmergo/dex/tree/github-repo-stats/exmergo/dex,17,1
/exmergo/dex/pull/98,16,2
