url_path,views_total,views_unique
/exmergo/dex,358,103
/exmergo/dex/pulls,295,5
/exmergo/dex/issues,151,4
/exmergo/dex/branches,35,3
/exmergo/dex/pull/118,23,3
/exmergo/dex/pull/98,16,2
/exmergo/dex/pull/99,15,4
/exmergo/dex/blob/github-repo-stats/exmergo/dex/latest-report/report.pdf,15,1
/exmergo/dex/tree/github-repo-stats,15,1
/exmergo/dex/pull/68,14,2
