url_path,views_total,views_unique
/exmergo/dex,200,13
/exmergo/dex/pulls,76,3
/exmergo/dex/releases,43,1
/exmergo/dex/actions,35,1
/exmergo/dex/issues,33,2
/exmergo/dex/branches,17,2
/exmergo/dex/pull/4,17,2
/exmergo/dex/releases/new,16,1
/exmergo/dex/pull/4/changes,12,2
/exmergo/dex/pull/34,10,2
