url_path,views_total,views_unique
/exmergo/dex/pulls,216,4
/exmergo/dex,157,40
/exmergo/dex/issues,87,5
/exmergo/dex/pull/422,19,2
/exmergo/dex/pull/421,13,2
/exmergo/dex/pull/395,10,2
/exmergo/dex/actions,10,1
/exmergo/dex/pull/250,9,2
/exmergo/dex/pull/400,9,1
/exmergo/dex/releases,9,1
