url_path,views_total,views_unique
/exmergo/dex,321,101
/exmergo/dex/pulls,243,5
/exmergo/dex/issues,135,5
/exmergo/dex/branches,32,1
/exmergo/dex/pull/118,23,3
/exmergo/dex/blob/github-repo-stats/exmergo/dex/latest-report/report.pdf,23,1
/exmergo/dex/tree/github-repo-stats,19,1
/exmergo/dex/tree/github-repo-stats/exmergo/dex,17,1
/exmergo/dex/tree/github-repo-stats/exmergo/dex/latest-report,17,1
/exmergo/dex/actions,16,2
