url_path,views_total,views_unique
/exmergo/dex,140,36
/exmergo/dex/pulls,126,3
/exmergo/dex/issues,54,5
/exmergo/dex/pull/422,12,1
/exmergo/dex/pull/442,8,1
/exmergo/dex/pull/443,8,1
/exmergo/dex/releases,8,1
/exmergo/dex/pull/438,7,2
/exmergo/dex/actions,7,1
/exmergo/dex/releases/new,7,1
