url_path,views_total,views_unique
/exmergo/dex,413,98
/exmergo/dex/pulls,92,3
/exmergo/dex/issues,66,2
/exmergo/dex/releases,45,1
/exmergo/dex/actions,41,1
/exmergo/dex/branches,22,4
/exmergo/dex/stargazers,20,1
/exmergo/dex/releases/new,19,1
/exmergo/dex/pull/58,12,2
/exmergo/dex/issues/45,10,3
